Part_ID,Part_Name,Equipment_Family_ID,Equipment_Family,Equipment_Model,Part_Category_ID,Part_Category,Demand_Profile,Criticality,Supplier_ID,Supplier_Region,Unit_Cost_EUR,Storage_Type,Lifecycle_Status,Target_Service_Level,Avg_Weekly_Demand_Seed,ABC_Class,Source_Context,Movement_Class,Movement_Lines_36M,Annual_Lines,Avg_Monthly_Lines,Cumulative_Movement_%,Manual_Location,UDC_Type,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Unit_Volume_cm3,Max_Dimension_mm,Min_Dimension_mm,Stock_Managed,Avg_Daily_Qty,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Max_Stock_Qty,Stock_Qty,Total_Qty_36M,Total_Volume_cm3
WA-SNS-0193,3D Aligner Encoder Sensor,WA,Wheel Aligner,3D Aligner,SNS,"Sensors, encoders & switches",intermittent,High,SUP-019,EU,255,Electronics Cage,Active,0.97,0.486,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,97.9,R-A49,E,386,259,87,8698,386,87,1,0.097,1,1,2,4,5,76,34792
AD-SNS-0943,Radar Calibration Calibration Sensor,AD,ADAS & Diagnosis,Radar Calibration,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-015,EU,120,Electronics Cage,Active,0.94,0.504,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,97.91,R-Y35,F,251,187,158,7416,251,158,1,0.101,1.4,1,2,3,2,79,22248
WB-SNS-0057,Eyelight Speed Sensor,WB,Wheel Balancer,Eyelight,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-003,EU,105,Electronics Cage,Active,0.94,0.508,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,97.93,R-N90,E,243,347,24,2024,347,24,1,0.102,1,1,2,4,4,80,8096
WA-HYD-0467,3D Aligner Pump Assembly,WA,Wheel Aligner,3D Aligner,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-013,North America,80,Small Rack,Active,0.97,0.529,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,97.95,R-M72,E,331,231,22,1682,331,22,1,0.106,2.7,2,4,6,5,83,10092
TC-BLT-0499,A2024 LL Pulley Wheel,TC,Tyre Changer,A2024 LL,BLT,Belts & pulleys,regular,Medium,SUP-005,Eastern Europe,19.05,Bin,Active,0.94,0.587,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,97.96,R-Q78,B,55,125,80,550,125,55,1,0.117,1.4,1,2,3,2,92,1650
VL-CMP-0153,Alignment Lift Jaw Cover,VL,Vehicle Lift,Alignment Lift,CMP,"Clamps, jaws & tooling",regular,High,SUP-015,EU,420,Small Rack,Active,0.97,0.47,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,97.98,R-L66,D,93,165,158,2425,165,93,1,0.094,1.4,2,3,5,3,74,12125
TC-PNE-0302,Basic Line TC Air Hose Set,TC,Tyre Changer,Basic Line TC,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-014,Eastern Europe,42.96,Small Rack,Active,0.97,0.551,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,97.99,R-Q09,F,485,485,186,43752,485,186,1,0.11,1.6,2,3,6,2,86,262512
TE-CMP-0585,Inspection Line Clamping Jaw,TE,Technical Control,Inspection Line,CMP,"Clamps, jaws & tooling",regular,High,SUP-016,EU,195,Small Rack,Active,0.97,0.871,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.01,R-C85,F,269,395,106,11263,395,106,1,0.174,1.1,3,4,7,7,136,78841
TC-BRG-0954,Basic Line TC Support Bushing,TC,Tyre Changer,Basic Line TC,BRG,Bearings & shafts,regular,Medium,SUP-005,Eastern Europe,26.57,Bin,Active,0.94,1.124,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.02,R-H48,F,384,572,148,32508,572,148,1,0.225,1.4,4,6,10,5,176,325080
VL-SNS-0785,ERCO Lift Limit Switch,VL,Vehicle Lift,ERCO Lift,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-005,Eastern Europe,46.13,Electronics Cage,New,0.94,0.535,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.04,R-B70,B,57,63,90,323,90,57,1,0.107,1.4,2,3,5,4,84,1615
TC-SNS-0655,Artiglio Master Load Cell,TC,Tyre Changer,Artiglio Master,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-007,Eastern Europe,40.37,Electronics Cage,Active,0.94,0.546,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.06,R-N05,E,163,264,65,2797,264,65,1,0.109,1.4,2,3,5,4,86,13985
TC-HYD-0105,A2024 LL Flow Valve,TC,Tyre Changer,A2024 LL,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-013,North America,225,Small Rack,Active,0.97,0.512,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.07,R-B48,E,361,170,24,1473,361,24,1,0.102,2.7,1,3,5,4,80,7365
WA-PNE-0282,REMO Air Hose Set,WA,Wheel Aligner,REMO,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-007,Eastern Europe,145,Small Rack,Active,0.97,0.549,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.09,R-E79,VER,1211,654,99,78407,1211,99,1,0.11,1.4,2,3,6,6,86,470442
TC-BRG-0218,Artiglio Master Spindle Bearing,TC,Tyre Changer,Artiglio Master,BRG,Bearings & shafts,regular,Critical,SUP-003,EU,65,Bin,Active,0.985,0.575,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.1,R-N15,VER,556,631,68,23857,631,68,1,0.115,1,2,3,6,6,90,143142
VL-HYD-0306,Two-Post Lift Pressure Valve,VL,Vehicle Lift,Two-Post Lift,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-006,EU,310,Small Rack,Active,0.94,0.513,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.12,R-M48,E,408,137,71,3969,408,71,1,0.103,1,1,2,4,4,81,15876
WB-BRG-0820,ET Series Roller Bearing,WB,Wheel Balancer,ET Series,BRG,Bearings & shafts,regular,Low,SUP-016,EU,26.36,Bin,Active,0.9,1.112,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.14,R-F46,E,363,193,124,8687,363,124,1,0.222,1.1,2,4,7,5,174,60809
TE-CMP-0138,Brake Tester Bead Breaker Pad,TE,Technical Control,Brake Tester,CMP,"Clamps, jaws & tooling",regular,High,SUP-017,EU,33.62,Small Rack,Active,0.97,1.067,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.15,R-Z43,E,299,151,40,1806,299,40,1,0.213,1,2,4,7,2,167,12642
WB-CAB-0799,Mobile Balancer Terminal Block,WB,Wheel Balancer,Mobile Balancer,CAB,"Cables, connectors & harnesses",intermittent,Critical,SUP-004,EU,115,Bin,Phase-out,0.985,0.491,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.17,R-P21,B,44,94,27,112,94,27,0,0.098,1,2,3,5,3,77,560
VL-CMP-0793,Alignment Lift Bead Breaker Pad,VL,Vehicle Lift,Alignment Lift,CMP,"Clamps, jaws & tooling",regular,High,SUP-005,Eastern Europe,245,Small Rack,Active,0.97,0.792,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.18,R-M80,F,475,236,199,22308,475,199,1,0.158,1.4,2,4,6,7,124,133848
TC-PNE-0824,Basic Line TC Manifold Valve,TC,Tyre Changer,Basic Line TC,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-011,EU,380,Small Rack,Active,0.97,0.735,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.2,R-S15,B,145,106,97,1491,145,97,1,0.147,1,3,4,6,7,115,8946
AD-BLT-0028,Radar Calibration Motor Belt,AD,ADAS & Diagnosis,Radar Calibration,BLT,Belts & pulleys,regular,High,SUP-010,EU,125,Bin,Active,0.97,0.862,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.21,R-D75,D,110,143,42,661,143,42,1,0.172,1.1,3,4,7,7,135,4627
WB-SNS-0227,Mobile Balancer Calibration Sensor,WB,Wheel Balancer,Mobile Balancer,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-002,Italy,510,Electronics Cage,Active,0.985,0.358,A,Anonymised/reconstructed warehouse transition dataset,NC,1,0.3,0.03,98.23,R-S68,B,21,37,51,40,51,21,1,0.072,1,1,2,4,2,56,160
TC-PNE-0448,HD1200 Truck Air Hose Set,TC,Tyre Changer,HD1200 Truck,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-005,Eastern Europe,125,Small Rack,Active,0.94,0.435,A,Anonymised/reconstructed warehouse transition dataset,NC,1,0.3,0.03,98.25,R-P86,B,103,54,55,306,103,54,0,0.087,1.4,2,3,5,2,68,1530
TE-SNS-0492,Test Lane Speed Sensor,TE,Technical Control,Test Lane,SNS,"Sensors, encoders & switches",intermittent,Low,SUP-012,Italy,36.9,Electronics Cage,Active,0.9,0.5,C,Anonymised/reconstructed warehouse transition dataset,NC,1,0.3,0.03,98.26,R-B78,B,133,129,92,1578,133,92,1,0.1,1,1,2,3,2,78,4734
TC-HYD-0508,Artiglio Master Hydraulic Hose,TC,Tyre Changer,Artiglio Master,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-010,EU,270,Small Rack,Active,0.94,0.46,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.28,R-D52,F,321,560,49,8808,560,49,1,0.092,1.1,1,2,4,4,72,35232
AD-PNE-0488,Radar Calibration Solenoid Valve,AD,ADAS & Diagnosis,Radar Calibration,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-015,EU,48.48,Small Rack,Active,0.94,0.52,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.29,R-Q27,D,251,132,147,4870,251,132,1,0.104,1.4,1,2,4,4,82,19480
AD-BLT-0322,Diagnostic Console Drive Belt,AD,ADAS & Diagnosis,Diagnostic Console,BLT,Belts & pulleys,regular,Medium,SUP-003,EU,165,Bin,Active,0.94,0.966,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.31,R-S28,D,166,218,22,796,218,22,1,0.193,1,3,4,6,7,151,4776
VL-BRG-0598,ERCO Lift Balancer Shaft,VL,Vehicle Lift,ERCO Lift,BRG,Bearings & shafts,regular,Medium,SUP-015,EU,23.07,Bin,Active,0.94,1.253,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.32,R-C08,F,545,268,87,12707,545,87,1,0.251,1.4,3,5,8,7,196,101656
AD-BLT-0864,SCE Calibration Belt Tensioner,AD,ADAS & Diagnosis,SCE Calibration,BLT,Belts & pulleys,regular,Low,SUP-011,EU,43.52,Bin,Active,0.9,1.149,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.34,R-T36,ORANGE,641,609,840,327910,840,609,1,0.23,1,1,3,5,2,180,1639550
AD-CMP-0089,Camera Calibration Mounting Head,AD,ADAS & Diagnosis,Camera Calibration,CMP,"Clamps, jaws & tooling",regular,High,SUP-011,EU,395,Small Rack,Active,0.97,0.876,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.36,R-Z02,ORANGE,874,678,350,207400,874,350,1,0.175,1,2,3,5,2,137,1037000
TC-BLT-0127,HD1200 Truck Timing Belt,TC,Tyre Changer,HD1200 Truck,BLT,Belts & pulleys,regular,Medium,SUP-010,EU,12.25,Bin,Active,0.94,1.334,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.37,R-Y77,B,73,84,16,98,84,16,1,0.267,1.1,4,6,8,2,209,784
WB-BLT-0366,Mobile Balancer Pulley Wheel,WB,Wheel Balancer,Mobile Balancer,BLT,Belts & pulleys,regular,Critical,SUP-006,EU,43.38,Bin,Active,0.985,0.847,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.39,R-D90,D,103,113,62,722,113,62,1,0.169,1,2,3,5,4,133,3610
WA-CAB-0841,Camera Aligner Usb Interface Cable,WA,Wheel Aligner,Camera Aligner,CAB,"Cables, connectors & harnesses",intermittent,High,SUP-018,EU,85,Bin,Active,0.97,0.817,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.4,R-M07,E,137,176,126,3038,176,126,1,0.163,1.3,3,5,9,4,128,27342
WA-BRG-0888,Exact Precision Balancer Shaft,WA,Wheel Aligner,Exact Precision,BRG,Bearings & shafts,regular,Low,SUP-005,Eastern Europe,230,Bin,Active,0.9,0.726,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.42,R-N74,B,24,32,87,67,87,24,1,0.145,1.4,1,3,5,5,114,335
VL-CON-0252,Scissor Lift Protective Cover,VL,Vehicle Lift,Scissor Lift,CON,Consumables & service kits,frequent,Low,SUP-013,North America,2.79,Bin,Active,0.9,1.4,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.44,R-G13,B,48,22,94,99,94,22,1,0.28,2.7,4,8,15,14,219,1485
AD-CMP-0215,Diagnostic Console Bead Breaker Pad,AD,ADAS & Diagnosis,Diagnostic Console,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-019,EU,48.41,Small Rack,Active,0.94,1.085,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.45,R-G63,E,223,305,90,6121,305,90,1,0.217,1,1,3,5,3,170,30605
TC-BRG-0870,A2024 LL Spindle Bearing,TC,Tyre Changer,A2024 LL,BRG,Bearings & shafts,regular,High,SUP-013,North America,190,Bin,Active,0.97,0.896,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.47,R-Y42,B,149,127,32,606,149,32,1,0.179,2.7,3,6,8,3,140,4848
TC-BRG-0156,HD1200 Truck Hub Shaft,TC,Tyre Changer,HD1200 Truck,BRG,Bearings & shafts,regular,Medium,SUP-008,EU,29.68,Bin,New,0.94,1.126,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.48,R-L56,F,331,256,21,1779,331,21,1,0.225,1.1,3,5,8,3,176,14232
WA-BRG-0569,REMO Bearing Set,WA,Wheel Aligner,REMO,BRG,Bearings & shafts,regular,Low,SUP-004,EU,120,Bin,Active,0.9,0.985,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.5,R-D84,D,206,214,35,1543,214,35,1,0.197,1,1,2,4,4,154,6172
VL-SNS-0425,Two-Post Lift Limit Switch,VL,Vehicle Lift,Two-Post Lift,SNS,"Sensors, encoders & switches",intermittent,High,SUP-016,EU,145,Electronics Cage,Active,0.97,0.262,A,Anonymised/reconstructed warehouse transition dataset,NC,1,0.3,0.03,98.51,R-D07,B,107,35,27,101,107,27,0,0.052,1.1,1,2,3,2,41,303
WB-SNS-0554,ET Series Encoder Sensor,WB,Wheel Balancer,ET Series,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-020,EU,145,Electronics Cage,Active,0.94,0.291,B,Anonymised/reconstructed warehouse transition dataset,NC,1,0.3,0.03,98.53,R-A44,E,373,307,87,9962,373,87,0,0.058,1.3,1,2,4,2,46,39848
WA-HYD-0618,Exact Precision Pump Assembly,WA,Wheel Aligner,Exact Precision,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-011,EU,15.67,Small Rack,Active,0.97,0.395,C,Anonymised/reconstructed warehouse transition dataset,NC,1,0.3,0.03,98.55,R-P47,E,151,124,88,1648,151,88,0,0.079,1,1,2,4,4,62,6592
WB-SNS-0894,Eyelight Encoder Sensor,WB,Wheel Balancer,Eyelight,SNS,"Sensors, encoders & switches",intermittent,High,SUP-017,EU,110,Electronics Cage,Active,0.97,0.318,B,Anonymised/reconstructed warehouse transition dataset,NC,1,0.3,0.03,98.56,R-P22,B,71,96,45,307,96,45,0,0.064,1,1,2,3,3,50,921
TC-PNE-0152,Artiglio Master Foot Pedal Valve,TC,Tyre Changer,Artiglio Master,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-011,EU,49.27,Small Rack,Active,0.97,0.421,C,Anonymised/reconstructed warehouse transition dataset,NC,1,0.3,0.03,98.58,R-I26,B,129,125,11,177,129,11,1,0.084,1,1,2,3,2,66,531
WB-CMP-0659,Eyelight Jaw Cover,WB,Wheel Balancer,Eyelight,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-003,EU,125,Small Rack,Active,0.94,1.114,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.59,R-I15,B,59,118,19,132,118,19,1,0.223,1,3,5,7,7,174,924
VL-BLT-0415,Two-Post Lift Poly-V Belt,VL,Vehicle Lift,Two-Post Lift,BLT,Belts & pulleys,regular,Critical,SUP-005,Eastern Europe,70,Bin,Active,0.985,1.167,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.61,R-L88,B,104,84,8,70,104,8,1,0.233,1.4,6,8,12,13,183,840
VL-CMP-0715,Two-Post Lift Bead Breaker Pad,VL,Vehicle Lift,Two-Post Lift,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-019,EU,270,Small Rack,Active,0.94,1.043,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.63,R-L72,F,260,287,45,3358,287,45,1,0.209,1,3,5,8,7,163,26864
TC-CMP-0300,HD1200 Truck Turntable Clamp,TC,Tyre Changer,HD1200 Truck,CMP,"Clamps, jaws & tooling",regular,Low,SUP-011,EU,365,Small Rack,Active,0.9,0.774,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.64,R-T49,D,268,244,160,10463,268,160,1,0.155,1,2,3,5,3,121,52315
WB-BRG-0267,Eyelight Balancer Shaft,WB,Wheel Balancer,Eyelight,BRG,Bearings & shafts,regular,Medium,SUP-017,EU,65,Bin,Active,0.94,0.909,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.66,R-E68,B,104,142,20,295,142,20,1,0.182,1,2,3,6,4,142,1770
WB-BLT-0288,Eyelight Poly-V Belt,WB,Wheel Balancer,Eyelight,BLT,Belts & pulleys,regular,Medium,SUP-016,EU,115,Bin,Active,0.94,0.905,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.67,R-Z24,B,87,123,84,899,123,84,1,0.181,1.1,3,4,6,6,142,5394
TC-BRG-0177,A2024 LL Bearing Set,TC,Tyre Changer,A2024 LL,BRG,Bearings & shafts,regular,Critical,SUP-012,Italy,70,Bin,Active,0.985,0.573,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.69,R-D60,B,72,125,29,261,125,29,1,0.115,1,2,3,5,4,90,1305
AD-CAB-0212,Radar Calibration Power Cable,AD,ADAS & Diagnosis,Radar Calibration,CAB,"Cables, connectors & harnesses",intermittent,Medium,SUP-004,EU,195,Bin,Active,0.94,0.515,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.7,R-G74,D,123,219,99,2667,219,99,1,0.103,1,1,2,4,4,81,10668
AD-BRG-0566,Camera Calibration Hub Shaft,AD,ADAS & Diagnosis,Camera Calibration,BRG,Bearings & shafts,regular,Medium,SUP-006,EU,95,Bin,Phase-out,0.94,0.547,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.72,R-Z19,D,180,176,18,570,180,18,0,0.109,1,2,3,5,6,86,2850
TC-SNS-0457,Artiglio Master Speed Sensor,TC,Tyre Changer,Artiglio Master,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-019,EU,42.65,Electronics Cage,Phase-out,0.94,0.577,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.74,R-D74,PALLET,711,724,855,440123,855,711,0,0.115,1,2,3,4,5,91,1760492
WA-CMP-0054,Exact Precision Turntable Clamp,WA,Wheel Aligner,Exact Precision,CMP,"Clamps, jaws & tooling",regular,High,SUP-019,EU,80,Small Rack,Active,0.97,0.825,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.75,R-A55,D,261,107,65,1815,261,65,1,0.165,1,1,2,3,2,129,5445
WA-PNE-0447,Exact Precision Manifold Valve,WA,Wheel Aligner,Exact Precision,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-018,EU,325,Small Rack,Active,0.94,0.502,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.77,R-Z69,ORANGE,698,596,581,241701,698,581,1,0.1,1.3,1,2,3,1,79,725103
TE-BLT-0316,Inspection Line Pulley Wheel,TE,Technical Control,Inspection Line,BLT,Belts & pulleys,regular,Critical,SUP-016,EU,165,Bin,Active,0.985,0.525,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.78,R-S49,D,189,156,112,3302,189,112,1,0.105,1.1,2,3,6,3,82,19812
WA-CMP-0895,REMO Bead Breaker Pad,WA,Wheel Aligner,REMO,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-017,EU,155,Small Rack,Active,0.94,0.799,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.8,R-C98,B,125,128,116,1856,128,116,1,0.16,1,1,2,4,4,125,7424
WB-BRG-0403,Mobile Balancer Hub Shaft,WB,Wheel Balancer,Mobile Balancer,BRG,Bearings & shafts,regular,High,SUP-013,North America,22.22,Bin,Active,0.97,1.006,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.81,R-A21,B,77,97,79,590,97,77,1,0.201,2.7,2,5,9,6,157,5310
TE-BLT-0449,Suspension Tester Poly-V Belt,TE,Technical Control,Suspension Tester,BLT,Belts & pulleys,regular,Low,SUP-017,EU,18.47,Bin,Active,0.9,1.03,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.83,R-Y22,E,161,300,47,2270,300,47,1,0.206,1,2,4,7,3,161,15890
TC-CAB-0558,A2024 LL Usb Interface Cable,TC,Tyre Changer,A2024 LL,CAB,"Cables, connectors & harnesses",intermittent,Low,SUP-004,EU,8.75,Bin,Active,0.9,0.785,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.85,R-T37,B,90,75,109,736,109,75,1,0.157,1,1,2,3,1,123,2208
TC-CAB-0485,HD1200 Truck Signal Cable,TC,Tyre Changer,HD1200 Truck,CAB,"Cables, connectors & harnesses",intermittent,High,SUP-013,North America,110,Bin,Active,0.97,0.623,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.86,R-S35,D,279,180,60,3013,279,60,1,0.125,2.7,3,5,9,5,98,27117
TC-CMP-0239,Artiglio Master Clamping Jaw,TC,Tyre Changer,Artiglio Master,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-001,Italy,350,Small Rack,Active,0.94,0.595,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.88,R-G32,PALLET,773,570,476,209730,773,476,1,0.119,1,2,3,6,2,93,1258380
WA-BRG-0248,Camera Aligner Balancer Shaft,WA,Wheel Aligner,Camera Aligner,BRG,Bearings & shafts,regular,Medium,SUP-018,EU,135,Bin,Active,0.94,0.627,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.89,R-M10,B,24,102,58,142,102,24,1,0.125,1.3,2,3,5,2,98,710
TC-SNS-0951,Artiglio Master Speed Sensor,TC,Tyre Changer,Artiglio Master,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-019,EU,385,Electronics Cage,Active,0.94,0.59,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.91,R-I78,E,129,123,109,1730,129,109,1,0.118,1,2,3,5,5,93,8650
WA-BLT-0666,Exact Precision Motor Belt,WA,Wheel Aligner,Exact Precision,BLT,Belts & pulleys,regular,High,SUP-014,Eastern Europe,17.19,Bin,New,0.97,0.947,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.93,R-P57,B,99,55,29,158,99,29,1,0.189,1.6,3,5,8,2,148,1264
TC-CMP-0601,HD1200 Truck Clamping Jaw,TC,Tyre Changer,HD1200 Truck,CMP,"Clamps, jaws & tooling",regular,Medium,SUP-020,EU,130,Small Rack,Active,0.94,0.732,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.94,R-B64,E,334,217,178,12901,334,178,1,0.146,1.3,2,3,5,2,115,64505
AD-BRG-0862,Diagnostic Console Bearing Set,AD,ADAS & Diagnosis,Diagnostic Console,BRG,Bearings & shafts,regular,Medium,SUP-005,Eastern Europe,90,Bin,Active,0.94,0.77,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.96,R-C07,D,180,88,70,1109,180,70,1,0.154,1.4,3,5,7,8,121,7763
WB-PNE-0256,Mobile Balancer Pressure Switch,WB,Wheel Balancer,Mobile Balancer,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-003,EU,365,Small Rack,Active,0.94,0.588,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.97,R-Z67,ORANGE,908,909,162,133710,909,162,1,0.118,1,1,2,4,4,92,534840
VL-SNS-0855,Alignment Lift Load Cell,VL,Vehicle Lift,Alignment Lift,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-019,EU,570,Electronics Cage,Active,0.94,0.575,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,98.99,R-L39,D,200,184,13,478,200,13,1,0.115,1,1,2,4,2,90,1912
VL-BRG-0814,Scissor Lift Hub Shaft,VL,Vehicle Lift,Scissor Lift,BRG,Bearings & shafts,regular,Medium,SUP-013,North America,34.87,Bin,Active,0.94,0.805,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,99,R-I75,B,112,47,46,242,112,46,1,0.161,2.7,4,7,10,3,126,2420
TC-CAB-0201,Basic Line TC Sensor Harness,TC,Tyre Changer,Basic Line TC,CAB,"Cables, connectors & harnesses",intermittent,High,SUP-009,Italy,16.56,Bin,Phase-out,0.97,0.859,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,99.02,R-G24,B,99,95,73,687,99,73,0,0.172,1,3,4,7,7,135,4809
WA-BLT-0706,Exact Precision Poly-V Belt,WA,Wheel Aligner,Exact Precision,BLT,Belts & pulleys,regular,Low,SUP-003,EU,90,Bin,Active,0.9,0.757,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,99.04,R-Q19,VER,1365,483,30,19779,1365,30,1,0.151,1,2,3,6,4,119,118674
WB-BLT-0222,ET Series Transmission Pulley,WB,Wheel Balancer,ET Series,BLT,Belts & pulleys,regular,High,SUP-007,Eastern Europe,85,Bin,Active,0.97,0.735,B,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,99.05,R-D90,B,115,36,116,480,116,36,1,0.147,1.4,3,5,9,3,115,4320
VL-PNE-0501,Alignment Lift Pressure Switch,VL,Vehicle Lift,Alignment Lift,PNE,Pneumatic valves & cylinders,intermittent,High,SUP-017,EU,130,Small Rack,Active,0.97,0.745,A,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,99.07,R-F42,B,110,107,39,459,110,39,1,0.149,1,2,3,5,2,117,2295
WB-CMP-0404,EM 9000 Wheel Clamp,WB,Wheel Balancer,EM 9000,CMP,"Clamps, jaws & tooling",regular,High,SUP-016,EU,31.59,Small Rack,Active,0.97,0.803,C,Anonymised/reconstructed warehouse transition dataset,D,1,0.3,0.03,99.08,R-G36,VER,1060,695,67,49359,1060,67,1,0.161,1.1,3,4,7,3,126,345513
