Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3,Part_Name,Equipment_Family,Equipment_Model,Demand_Profile,Storage_Type,Lifecycle_Status,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Max_Dimension_mm,Fits_Tray_Footprint,Fits_Height,Dimensionally_Feasible,Movement_Priority_For_Automation,Manual_Only_UDC,Compact_Item,Automation_Candidate,Automation_Exclusion_Reason
WB-CAB-0929,4,0,0,4,0.121794871794872,0.548816306514404,4.5060707271709,10,Z,1.4,2,3,0,False,R-N65,B,37.66,B,D,0,Medium,SUP-005,Eastern Europe,"Cables, connectors & harnesses",874,4,5,1,150.64,False,32.84210526315784,3496,EM 9000 Sensor Harness,Wheel Balancer,EM 9000,intermittent,Bin,Active,53,141,117,141,True,True,True,False,False,True,True,Candidate
WA-HYD-0605,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-B74,D,75.0,B,NC,0,Medium,SUP-006,EU,"Hydraulic pumps, hoses & seals",1067,4,3,1,300.0,False,,4268,Camera Aligner Pressure Valve,Wheel Aligner,Camera Aligner,intermittent,Small Rack,Active,209,232,22,232,True,True,True,False,False,True,True,Candidate
TC-MTR-0670,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Z19,B,2010.0,A,NC,0,High,SUP-002,Italy,"Motors, drives & gearboxes",1092,4,4,1,8040.0,False,,4368,HD1200 Truck Electric Motor,Tyre Changer,HD1200 Truck,rare_critical,Heavy Rack,Active,123,148,60,148,True,True,True,False,False,True,True,Candidate
TE-CON-0977,12,0,0,12,0.198717948717949,0.882955972269336,4.44326231206504,11,Z,2.7,4,9,0,False,R-I21,B,13.1,C,D,0,Low,SUP-013,North America,Consumables & service kits,376,12,14,1,157.2,False,60.38709677419346,4512,Inspection Line Lubrication Kit,Technical Control,Inspection Line,frequent,Bin,Active,127,141,21,141,True,True,True,False,False,True,True,Candidate
VL-BLT-0132,5,0,1,4,0.0128205128205128,0.160128153805087,12.4899959967968,1,Z,1.4,2,3,0,False,R-C75,B,17.84,C,D,0,Low,SUP-005,Eastern Europe,Belts & pulleys,931,5,5,1,71.36,False,312.0000000000005,4655,Two-Post Lift Poly-V Belt,Vehicle Lift,Two-Post Lift,regular,Bin,Active,132,63,112,132,True,True,True,False,False,True,True,Candidate
TC-HYD-0076,2,0,0,2,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.6,1,2,0,False,R-S83,D,225.0,A,D,0,Medium,SUP-014,Eastern Europe,"Hydraulic pumps, hoses & seals",2338,2,4,1,450.0,False,312.0000000000005,4676,HD1200 Truck Lift Cylinder Seal,Tyre Changer,HD1200 Truck,intermittent,Small Rack,Active,227,103,100,227,True,True,True,False,False,True,True,Candidate
TC-BLT-0455,9,0,0,9,0.0512820512820513,0.273445678862673,5.33219073782213,6,Z,1.3,3,5,0,False,R-S95,D,16.53,C,D,0,Medium,SUP-020,EU,Belts & pulleys,531,9,9,1,148.77,False,175.49999999999994,4779,HD1200 Truck Transmission Pulley,Tyre Changer,HD1200 Truck,regular,Bin,Active,137,125,31,137,True,True,True,False,False,True,True,Candidate
AD-CMP-0739,4,0,0,4,0.0576923076923077,0.535698333686638,9.28543778390172,2,Z,1.0,2,3,0,False,R-T32,D,395.0,A,D,0,High,SUP-012,Italy,"Clamps, jaws & tooling",1198,4,6,1,1580.0,False,69.33333333333331,4792,Camera Calibration Cone Adaptor,ADAS & Diagnosis,Camera Calibration,regular,Small Rack,Active,88,81,168,168,True,True,True,False,False,True,True,Candidate
TC-BLT-0514,10,0,0,10,0.0512820512820513,0.296100937342522,5.77396827817917,5,Z,1.0,3,5,0,False,R-Z35,B,105.0,A,D,0,Low,SUP-011,EU,Belts & pulleys,482,10,9,1,1050.0,False,194.99999999999991,4820,Basic Line TC Belt Tensioner,Tyre Changer,Basic Line TC,regular,Bin,Active,49,149,66,149,True,True,True,False,False,True,True,Candidate
TC-SNS-0660,5,0,0,5,0.0,0.0,,0,Z,1.4,2,3,0,False,R-Z40,D,46.63,C,NC,0,High,SUP-005,Eastern Europe,"Sensors, encoders & switches",983,5,5,1,233.15,False,,4915,HD1200 Truck Proximity Switch,Tyre Changer,HD1200 Truck,intermittent,Electronics Cage,Active,182,180,30,182,True,True,True,False,False,True,True,Candidate
TE-BRG-0436,4,1,0,5,0.0576923076923077,0.283762386181492,4.91854802714587,7,Z,2.7,3,5,0,False,R-P59,B,19.54,C,D,0,High,SUP-013,North America,Bearings & shafts,1354,4,7,1,97.7,False,86.66666666666666,5416,Inspection Line Spindle Bearing,Technical Control,Inspection Line,regular,Bin,Active,132,90,114,132,True,True,True,False,False,True,True,Candidate
WB-MTR-0339,3,0,0,3,0.0,0.0,,0,Z,1.4,1,2,0,False,R-N15,D,220.0,C,NC,0,Medium,SUP-005,Eastern Europe,"Motors, drives & gearboxes",1816,3,3,1,660.0,False,,5448,ET Series Gearbox Assembly,Wheel Balancer,ET Series,rare_critical,Heavy Rack,Active,214,101,84,214,True,True,True,False,False,True,True,Candidate
TC-PCB-0524,2,0,1,1,0.0,0.0,,0,Z,1.1,1,2,3,True,R-H61,D,1230.0,A,NC,0,Critical,SUP-016,EU,Control boards & displays,2742,2,4,1,1230.0,True,,5484,A2024 LL I/O Board,Tyre Changer,A2024 LL,rare_critical,Electronics Cage,Active,96,240,119,240,True,True,True,False,False,True,True,Candidate
WA-BRG-0602,3,0,0,3,0.0384615384615385,0.192927042356577,5.01610310127101,6,Z,1.3,2,3,0,False,R-H25,D,85.0,A,D,0,Medium,SUP-018,EU,Bearings & shafts,1860,3,5,1,255.0,False,77.99999999999993,5580,3D Aligner Spindle Bearing,Wheel Aligner,3D Aligner,regular,Bin,Active,195,90,106,195,True,True,True,False,False,True,True,Candidate
VL-MTR-0149,5,0,0,5,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.0,1,2,0,False,R-Y09,E,710.0,A,NC,0,Medium,SUP-009,Italy,"Motors, drives & gearboxes",1172,5,4,1,3550.0,False,129.9999999999999,5860,Scissor Lift Electric Motor,Vehicle Lift,Scissor Lift,rare_critical,Heavy Rack,Active,378,124,25,378,True,True,True,False,False,True,True,Candidate
WB-BRG-0840,4,3,0,7,0.0833333333333333,0.481373482970891,5.77648179565069,7,Z,1.0,4,6,0,False,R-E55,D,25.72,B,D,0,High,SUP-001,Italy,Bearings & shafts,1680,4,9,1,180.04,False,84.00000000000003,6720,ET Series Hub Shaft,Wheel Balancer,ET Series,regular,Bin,Active,266,82,77,266,True,True,True,False,False,True,True,Candidate
WA-PNE-0398,5,0,0,5,0.0705128205128205,0.378659426298748,5.37007913660042,6,Z,1.0,1,2,0,False,R-Q21,E,245.0,A,D,0,High,SUP-006,EU,Pneumatic valves & cylinders,1399,5,4,1,1225.0,False,70.90909090909092,6995,Camera Aligner Foot Pedal Valve,Wheel Aligner,Camera Aligner,intermittent,Small Rack,Active,315,148,30,315,True,True,True,False,False,True,True,Candidate
TC-PNE-0408,3,0,0,3,0.243589743589744,0.694418251504927,2.85076966407286,22,Z,1.1,2,3,0,False,R-P96,E,210.0,A,D,0,Medium,SUP-016,EU,Pneumatic valves & cylinders,2527,3,5,1,630.0,False,12.31578947368419,7581,A2024 LL Pneumatic Cylinder,Tyre Changer,A2024 LL,intermittent,Small Rack,Active,283,235,38,283,True,True,True,False,False,True,True,Candidate
TC-HYD-0051,3,0,0,3,0.0192307692307692,0.178566111228879,9.28543778390172,2,Z,1.4,1,2,0,False,R-L60,D,330.0,A,NC,0,High,SUP-015,EU,"Hydraulic pumps, hoses & seals",2634,3,4,1,990.0,False,156.00000000000026,7902,A2024 LL Flow Valve,Tyre Changer,A2024 LL,intermittent,Small Rack,New,148,178,100,178,True,True,True,False,False,True,True,Candidate
WB-HYD-0044,5,0,0,5,0.108974358974359,0.551522443595824,5.06102948240874,9,Z,1.6,2,3,0,False,R-L51,D,335.0,A,D,0,Medium,SUP-014,Eastern Europe,"Hydraulic pumps, hoses & seals",1646,5,5,1,1675.0,False,45.88235294117646,8230,Eyelight Hydraulic Seal Kit,Wheel Balancer,Eyelight,intermittent,Small Rack,Active,124,187,71,187,True,True,True,False,False,True,True,Candidate
TC-SNS-0652,5,0,0,5,0.0,0.0,,0,Z,1.4,1,2,0,False,R-Y70,D,195.0,A,NC,0,Medium,SUP-005,Eastern Europe,"Sensors, encoders & switches",1704,5,4,1,975.0,False,,8520,Basic Line TC Load Cell,Tyre Changer,Basic Line TC,intermittent,Electronics Cage,Active,185,111,83,185,True,True,True,False,False,True,True,Candidate
TC-CMP-0346,4,0,0,4,0.121794871794872,0.805969251938501,6.61743175275822,4,Z,1.0,1,2,0,False,R-Q60,E,200.0,A,D,0,Medium,SUP-001,Italy,"Clamps, jaws & tooling",2396,4,4,1,800.0,False,32.84210526315784,9584,Basic Line TC Bead Breaker Pad,Tyre Changer,Basic Line TC,regular,Small Rack,Active,291,183,45,291,True,True,True,False,False,True,True,Candidate
WA-PNE-0878,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-N14,D,125.0,B,NC,0,Medium,SUP-003,EU,Pneumatic valves & cylinders,2468,4,4,1,500.0,False,,9872,REMO Pneumatic Cylinder,Wheel Aligner,REMO,intermittent,Small Rack,Active,249,236,42,249,True,True,True,False,False,True,True,Candidate
TC-HYD-0891,5,0,0,5,0.0,0.0,,0,Z,2.7,2,4,0,False,R-E70,E,38.43,C,NC,0,Medium,SUP-013,North America,"Hydraulic pumps, hoses & seals",2005,5,6,1,192.15,False,,10025,Artiglio Master Hydraulic Seal Kit,Tyre Changer,Artiglio Master,intermittent,Small Rack,Active,245,186,44,245,True,True,True,False,False,True,True,Candidate
WA-CMP-0573,6,0,0,6,0.108974358974359,0.433644985595181,3.97933045604989,11,Z,1.3,4,6,0,False,R-I25,D,60.0,B,D,0,High,SUP-020,EU,"Clamps, jaws & tooling",1727,6,11,1,360.0,False,55.05882352941175,10362,Exact Precision Bead Breaker Pad,Wheel Aligner,Exact Precision,regular,Small Rack,Active,292,169,35,292,True,True,True,False,False,True,True,Candidate
WB-PCB-0327,4,0,0,4,0.0,0.0,,0,Z,1.6,1,2,0,False,R-T16,D,270.0,B,NC,0,High,SUP-014,Eastern Europe,Control boards & displays,2803,4,4,1,1080.0,False,,11212,Mobile Balancer Keypad Board,Wheel Balancer,Mobile Balancer,rare_critical,Electronics Cage,Active,258,205,53,258,True,True,True,False,False,True,True,Candidate
WB-BLT-0037,6,0,0,6,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.4,2,4,0,False,R-A10,E,23.29,C,D,0,Low,SUP-005,Eastern Europe,Belts & pulleys,1923,6,6,1,139.74,False,155.99999999999986,11538,Eyelight Transmission Pulley,Wheel Balancer,Eyelight,regular,Bin,Active,185,189,55,189,True,True,True,False,False,True,True,Candidate
WA-BLT-0042,5,0,0,5,0.108974358974359,0.766842861042498,7.03691096015469,7,Z,1.1,2,3,0,False,R-I66,E,14.8,C,D,0,Medium,SUP-008,EU,Belts & pulleys,2389,5,5,1,74.0,False,45.88235294117646,11945,Camera Aligner Pulley Wheel,Wheel Aligner,Camera Aligner,regular,Bin,Active,322,140,53,322,True,True,True,False,False,True,True,Candidate
WB-SNS-0496,5,0,0,5,0.0,0.0,,0,Z,1.0,1,2,0,False,R-A18,E,135.0,A,NC,0,High,SUP-012,Italy,"Sensors, encoders & switches",2409,5,4,1,675.0,False,,12045,Mobile Balancer Encoder Sensor,Wheel Balancer,Mobile Balancer,intermittent,Electronics Cage,Active,121,362,55,362,True,True,True,False,False,True,True,Candidate
WB-BLT-0427,6,0,0,6,0.0961538461538462,0.45121836718859,4.69267101876134,9,Z,1.1,2,4,0,False,R-N60,D,90.0,A,D,0,Low,SUP-010,EU,Belts & pulleys,2765,6,8,1,540.0,False,62.39999999999997,16590,ET Series Poly-V Belt,Wheel Balancer,ET Series,regular,Bin,Active,126,209,105,209,True,True,True,False,False,True,True,Candidate
VL-BRG-0867,10,0,0,10,0.0512820512820513,0.296100937342522,5.77396827817917,5,Z,2.7,3,6,0,False,R-Z21,D,255.0,A,D,0,Medium,SUP-013,North America,Bearings & shafts,1773,10,10,1,2550.0,False,194.99999999999991,17730,Scissor Lift Bearing Set,Vehicle Lift,Scissor Lift,regular,Bin,Active,143,100,124,143,True,True,True,False,False,True,True,Candidate
WA-BLT-0983,9,0,0,9,0.205128205128205,0.541419266527412,2.63941892432113,23,Z,1.0,3,5,0,False,R-H59,E,31.3,B,D,0,Medium,SUP-006,EU,Belts & pulleys,2066,9,8,1,281.7,False,43.87500000000003,18594,Camera Aligner Pulley Wheel,Wheel Aligner,Camera Aligner,regular,Bin,Active,191,373,29,373,True,True,True,False,False,True,True,Candidate
