Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3
TC-HYD-0172,5,0,0,5,0.25,0.73286886561891,2.93147546247564,21,Z,1.0,1,2,0,False,R-P52,VER,630.0,A,D,2,High,SUP-006,EU,"Hydraulic pumps, hoses & seals",65244,5,4,1,3150.0,False,20.0,326220
WA-CAB-0889,7,0,0,7,0.0256410256410256,0.195058897597224,7.60729700629176,3,Z,2.7,1,3,0,False,R-T50,B,30.21,C,D,2,Medium,SUP-013,North America,"Cables, connectors & harnesses",309,7,6,1,211.47,False,273.00000000000045,2163
AD-PNE-0843,5,0,0,5,0.108974358974359,0.58556526810362,5.37342246024498,7,Z,1.0,1,2,0,False,R-L08,VER,360.0,A,D,2,Medium,SUP-004,EU,Pneumatic valves & cylinders,79749,5,4,1,1800.0,False,45.88235294117646,398745
TC-BRG-0731,6,0,0,6,0.0769230769230769,0.489086858681551,6.35812916286016,6,Z,1.0,4,6,0,False,R-Z85,D,55.0,B,D,2,High,SUP-017,EU,Bearings & shafts,377,6,10,1,330.0,False,78.00000000000003,2262
TC-CON-0406,13,0,0,13,0.788461538461538,1.19141886345172,1.51106782681681,61,Y,1.0,6,9,0,False,R-A08,E,13.77,B,C,2,Medium,SUP-011,EU,Consumables & service kits,5873,13,16,1,179.01,False,16.48780487804879,76349
TE-BRG-0890,6,0,1,5,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.0,2,3,0,False,R-F05,B,110.0,B,D,2,Low,SUP-003,EU,Bearings & shafts,165,6,5,1,550.0,False,129.9999999999999,990
WB-HYD-0905,6,0,0,6,0.0961538461538462,0.45121836718859,4.69267101876134,9,Z,1.0,2,3,0,False,R-S86,VER,270.0,A,D,2,High,SUP-017,EU,"Hydraulic pumps, hoses & seals",26585,6,5,1,1620.0,False,62.39999999999997,159510
TC-BLT-0069,5,0,0,5,0.108974358974359,0.686963566190944,6.30390096034043,6,Z,1.0,2,3,0,False,R-S34,B,55.0,B,D,2,Low,SUP-006,EU,Belts & pulleys,626,5,5,1,275.0,False,45.88235294117646,3130
VL-SNS-0422,3,0,0,3,0.0833333333333333,0.481373482970891,5.7764817956507,6,Z,1.0,2,3,0,False,R-A55,D,175.0,A,D,2,High,SUP-019,EU,"Sensors, encoders & switches",4090,3,5,1,525.0,False,36.000000000000014,12270
VL-PNE-0540,5,0,0,5,0.0769230769230769,0.350823207722812,4.56070170039655,8,Z,1.1,2,3,0,False,R-M74,D,120.0,B,D,2,High,SUP-016,EU,Pneumatic valves & cylinders,2607,5,6,1,600.0,False,65.00000000000001,13035
WA-CAB-0916,4,0,0,4,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-Z82,PALLET,23.56,C,D,2,Low,SUP-011,EU,"Cables, connectors & harnesses",320910,4,4,1,94.24,False,624.000000000001,1283640
WA-CAB-0778,2,0,1,1,0.0897435897435897,0.415378488451582,4.62850315703191,8,Z,1.1,1,2,3,True,R-Y26,B,10.47,C,D,2,Medium,SUP-010,EU,"Cables, connectors & harnesses",368,2,4,1,10.47,True,11.142857142857148,736
VL-CAB-0246,4,0,0,4,0.0576923076923077,0.326079044748843,5.65203677564661,6,Z,1.0,1,2,0,False,R-H47,D,10.3,C,D,2,Low,SUP-009,Italy,"Cables, connectors & harnesses",4655,4,4,1,41.2,False,69.33333333333331,18620
TC-CMP-0095,4,0,0,4,0.115384615384615,0.578781127069732,5.01610310127101,8,Z,1.1,1,2,0,False,R-H76,VER,90.0,B,D,1,Low,SUP-016,EU,"Clamps, jaws & tooling",33669,4,4,1,360.0,False,34.66666666666678,134676
TE-CAB-0562,5,0,0,5,0.0705128205128205,0.342894312452093,4.86286479477514,8,Z,1.0,2,3,0,False,R-H89,B,165.0,A,D,1,High,SUP-011,EU,"Cables, connectors & harnesses",195,5,5,1,825.0,False,70.90909090909092,975
TC-MTR-0969,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q68,D,1190.0,A,NC,1,Critical,SUP-006,EU,"Motors, drives & gearboxes",1165,3,4,1,3570.0,False,,3495
VL-MTR-0923,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-A01,VER,620.0,A,NC,1,Critical,SUP-001,Italy,"Motors, drives & gearboxes",13957,3,4,0,1860.0,False,,41871
WB-BRG-0022,7,0,0,7,0.0705128205128205,0.426723140389939,6.05170999098459,5,Z,1.0,2,3,0,False,R-T14,B,165.0,A,D,1,High,SUP-003,EU,Bearings & shafts,80,7,6,1,1155.0,False,99.2727272727273,560
TC-CMP-0908,4,0,1,3,0.115384615384615,0.54431416997241,4.71738947309422,10,Z,1.0,2,3,0,False,R-T69,F,41.03,C,D,1,Medium,SUP-002,Italy,"Clamps, jaws & tooling",10365,4,5,1,123.09,False,26.000000000000085,41460
AD-SNS-0286,6,0,2,4,0.108974358974359,0.563098776056529,5.16725935675403,10,Z,2.7,2,4,0,False,R-I90,B,60.0,B,D,1,High,SUP-013,North America,"Sensors, encoders & switches",88,6,6,1,240.0,False,36.70588235294117,528
WA-CMP-0164,4,0,0,4,0.108974358974359,0.563098776056529,5.16725935675403,9,Z,1.0,1,2,0,False,R-B64,D,205.0,A,D,1,Low,SUP-004,EU,"Clamps, jaws & tooling",6107,4,4,1,820.0,False,36.70588235294117,24428
TC-BRG-0682,6,0,0,6,0.153846153846154,0.591922468264827,3.84749604372137,15,Z,1.0,2,3,0,False,R-F63,E,26.72,C,D,1,Critical,SUP-011,EU,Bearings & shafts,1361,6,6,1,160.32,False,38.999999999999964,8166
TC-BLT-0482,7,0,0,7,0.0641025641025641,0.463917222586894,7.23710867235555,4,Z,1.4,3,4,0,False,R-I33,B,16.6,C,D,1,High,SUP-005,Eastern Europe,Belts & pulleys,7,7,7,1,116.20000000000002,False,109.2,49
WB-CAB-0713,3,0,0,3,0.0192307692307692,0.240192230707631,12.4899959967968,1,Z,1.1,1,2,0,False,R-I89,E,30.8,C,D,1,High,SUP-016,EU,"Cables, connectors & harnesses",4844,3,4,1,92.4,False,156.00000000000026,14532
AD-CMP-0235,4,0,0,4,0.0897435897435897,0.430630368732597,4.79845268016323,8,Z,1.0,2,3,0,False,R-T13,F,155.0,A,D,1,Medium,SUP-011,EU,"Clamps, jaws & tooling",26496,4,6,1,620.0,False,44.57142857142859,105984
TC-SNS-0834,4,0,0,4,0.0320512820512821,0.264450051259683,8.25084159930212,3,Z,1.1,2,3,0,False,R-I77,D,105.0,A,D,1,High,SUP-010,EU,"Sensors, encoders & switches",1786,4,6,1,420.0,False,124.79999999999983,7144
VL-BRG-0261,1,2,0,3,0.0897435897435897,0.525133406973822,5.85148653485116,6,Z,1.1,1,2,0,False,R-I75,B,40.41,B,D,1,Low,SUP-016,EU,Bearings & shafts,702,1,4,1,121.22999999999999,False,33.428571428571445,702
WB-SNS-0967,2,0,1,1,0.115384615384615,0.494636242512564,4.28684743510889,10,Z,1.0,1,2,3,True,R-D98,E,245.0,A,D,1,Medium,SUP-004,EU,"Sensors, encoders & switches",886,2,4,1,245.0,True,8.666666666666694,1772
WB-BLT-0240,4,4,0,8,0.391025641025641,1.03844622112895,2.65569853272323,30,Z,1.3,4,6,0,False,R-F04,B,150.0,A,C,1,Medium,SUP-020,EU,Belts & pulleys,185,4,9,1,1200.0,False,20.459016393442624,740
WA-CON-0581,15,0,0,15,0.423076923076923,1.04132955670026,2.46132440674608,30,Y,1.1,4,7,0,False,R-F19,E,31.33,A,C,1,Medium,SUP-016,EU,Consumables & service kits,4078,15,13,1,469.95,False,35.45454545454546,61170
WA-CON-0157,16,7,0,23,0.717948717948718,1.10596547688563,1.54045191423356,59,Y,2.7,12,20,0,False,R-F98,D,2.29,C,C,1,High,SUP-013,North America,Consumables & service kits,2891,16,31,1,52.67,False,32.035714285714285,46256
TC-CON-0405,7,7,0,14,0.608974358974359,1.17266565896908,1.92564045051765,44,Y,1.0,7,10,0,False,R-Z13,F,15.35,B,C,1,Medium,SUP-017,EU,Consumables & service kits,21224,7,18,1,214.9,False,22.989473684210523,148568
AD-CON-0990,5,6,0,11,0.814102564102564,1.15733000384499,1.42160220944738,62,Y,1.3,6,10,0,False,R-I23,B,28.9,A,C,1,High,SUP-018,EU,Consumables & service kits,66,5,14,1,317.9,False,13.51181102362205,330
TC-CON-0970,16,0,0,16,0.878205128205128,1.11495956077657,1.26958898891347,72,Y,1.0,7,11,0,False,R-P75,B,4.45,C,C,1,Low,SUP-006,EU,Consumables & service kits,296,16,17,1,71.2,False,18.218978102189787,4736
WB-SNS-0018,1,3,0,4,0.0833333333333333,0.453777454810862,5.44532945773034,7,Z,1.0,2,3,0,False,R-A88,B,620.0,A,D,1,High,SUP-001,Italy,"Sensors, encoders & switches",116,1,5,1,2480.0,False,48.00000000000002,116
TC-CMP-0712,6,0,0,6,0.0576923076923077,0.305653918047628,5.29800124615888,6,Z,1.1,4,5,0,False,R-G89,F,105.0,A,D,1,Critical,SUP-010,EU,"Clamps, jaws & tooling",8387,6,8,1,630.0,False,103.99999999999999,50322
WB-HYD-0833,1,1,0,2,0.0192307692307692,0.137777466491995,7.16442825758375,3,Z,1.0,1,2,0,False,R-S65,F,38.54,C,D,1,High,SUP-001,Italy,"Hydraulic pumps, hoses & seals",7239,1,3,1,77.08,False,104.00000000000016,7239
VL-BRG-0071,5,0,0,5,0.358974358974359,0.778325066418727,2.16819125645217,36,Y,1.6,2,3,0,False,R-N71,B,32.81,C,D,1,Low,SUP-014,Eastern Europe,Bearings & shafts,109,5,5,1,164.05,False,13.928571428571429,545
AD-HYD-0024,7,0,0,7,0.0448717948717949,0.262566703486911,5.85148653485116,5,Z,1.6,2,3,0,False,R-S21,VER,50.0,B,D,1,Medium,SUP-014,Eastern Europe,"Hydraulic pumps, hoses & seals",26659,7,6,1,350.0,False,155.99999999999991,186613
WA-SNS-0193,5,0,0,5,0.192307692307692,0.521973730835549,2.71426340034485,22,Z,1.0,1,2,0,False,R-A49,E,255.0,A,D,1,High,SUP-019,EU,"Sensors, encoders & switches",8698,5,4,1,1275.0,False,26.00000000000004,43490
AD-SNS-0943,2,0,0,2,0.0897435897435897,0.572169553843736,6.37560359997306,6,Z,1.4,1,2,0,False,R-Y35,F,120.0,B,D,1,Medium,SUP-015,EU,"Sensors, encoders & switches",7416,2,3,1,240.0,False,22.285714285714295,14832
WB-SNS-0057,4,0,0,4,0.0769230769230769,0.562694686463003,7.31503092401904,4,Z,1.0,1,2,0,False,R-N90,E,105.0,B,D,1,Medium,SUP-003,EU,"Sensors, encoders & switches",2024,4,4,1,420.0,False,52.000000000000014,8096
WA-HYD-0467,5,0,1,4,0.211538461538462,1.07768937642512,5.094531597646,10,Z,2.7,2,4,0,False,R-M72,E,80.0,B,D,1,High,SUP-013,North America,"Hydraulic pumps, hoses & seals",1682,5,6,1,320.0,False,18.909090909090867,8410
TC-BLT-0499,2,0,0,2,0.0576923076923077,0.283762386181492,4.91854802714587,7,Z,1.4,1,2,0,False,R-Q78,B,19.05,C,D,1,Medium,SUP-005,Eastern Europe,Belts & pulleys,550,2,3,1,38.1,False,34.66666666666666,1100
VL-CMP-0153,3,0,0,3,0.0576923076923077,0.428657087032312,7.43005617522675,3,Z,1.4,2,3,0,False,R-L66,D,420.0,A,D,1,High,SUP-015,EU,"Clamps, jaws & tooling",2425,3,5,1,1260.0,False,51.99999999999999,7275
TC-PNE-0302,2,3,0,5,0.108974358974359,0.433644985595181,3.97933045604989,11,Z,1.6,2,3,0,False,R-Q09,F,42.96,B,D,1,High,SUP-014,Eastern Europe,Pneumatic valves & cylinders,43752,2,6,1,214.8,False,45.88235294117646,87504
TE-CMP-0585,7,0,0,7,0.0384615384615385,0.192927042356577,5.01610310127101,6,Z,1.1,3,4,0,False,R-C85,F,195.0,A,D,1,High,SUP-016,EU,"Clamps, jaws & tooling",11263,7,7,1,1365.0,False,181.99999999999983,78841
TC-BRG-0954,5,4,0,9,0.0320512820512821,0.329611145185662,10.2838677297927,2,Z,1.4,4,6,0,False,R-H48,F,26.57,B,D,1,Medium,SUP-005,Eastern Europe,Bearings & shafts,32508,5,10,1,239.13,False,280.7999999999996,162540
VL-SNS-0785,4,0,1,3,0.365384615384615,0.895051185860436,2.44961377182856,31,Y,1.4,2,3,0,False,R-B70,B,46.13,C,D,1,Medium,SUP-005,Eastern Europe,"Sensors, encoders & switches",323,4,5,1,138.39000000000001,False,8.210526315789483,1292
TC-SNS-0655,4,0,0,4,0.0705128205128205,0.378659426298748,5.37007913660042,7,Z,1.4,2,3,0,False,R-N05,E,40.37,C,D,1,Medium,SUP-007,Eastern Europe,"Sensors, encoders & switches",2797,4,5,1,161.48,False,56.72727272727274,11188
TC-HYD-0105,4,0,0,4,0.0448717948717949,0.286084776921868,6.37560359997306,5,Z,2.7,1,3,0,False,R-B48,E,225.0,A,D,1,High,SUP-013,North America,"Hydraulic pumps, hoses & seals",1473,4,5,1,900.0,False,89.14285714285708,5892
WA-PNE-0282,6,0,0,6,0.256410256410256,0.64128696079655,2.50101914710655,26,Z,1.4,2,3,0,False,R-E79,VER,145.0,A,D,1,High,SUP-007,Eastern Europe,Pneumatic valves & cylinders,78407,6,6,1,870.0,False,23.400000000000038,470442
TC-BRG-0218,6,0,0,6,0.0641025641025641,0.40448273904696,6.30993072913258,5,Z,1.0,2,3,0,False,R-N15,VER,65.0,B,D,1,Critical,SUP-003,EU,Bearings & shafts,23857,6,6,1,390.0,False,93.60000000000001,143142
VL-HYD-0306,4,0,0,4,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.0,1,2,0,False,R-M48,E,310.0,A,D,1,Medium,SUP-006,EU,"Hydraulic pumps, hoses & seals",3969,4,4,1,1240.0,False,312.0000000000005,15876
WB-BRG-0820,5,0,0,5,0.0769230769230769,0.41795912037271,5.43346856484523,7,Z,1.1,2,4,0,False,R-F46,E,26.36,C,D,1,Low,SUP-016,EU,Bearings & shafts,8687,5,7,1,131.8,False,65.00000000000001,43435
TE-CMP-0138,2,4,0,6,0.224358974358974,0.686963566190945,3.06189475216535,20,Z,1.0,2,4,0,False,R-Z43,E,33.62,B,D,1,High,SUP-017,EU,"Clamps, jaws & tooling",1806,2,7,1,201.71999999999997,False,26.742857142857186,3612
WB-CAB-0799,3,0,0,3,0.0641025641025641,0.516557927669825,8.05830367164928,3,Z,1.0,2,3,0,False,R-P21,B,115.0,A,D,1,Critical,SUP-004,EU,"Cables, connectors & harnesses",112,3,5,0,345.0,False,46.800000000000004,336
VL-CMP-0793,7,0,1,6,0.0641025641025641,0.371214001047951,5.79093841634804,5,Z,1.4,2,4,0,False,R-M80,F,245.0,A,D,1,High,SUP-005,Eastern Europe,"Clamps, jaws & tooling",22308,7,6,1,1470.0,False,93.60000000000001,156156
TC-PNE-0824,7,0,0,7,0.185897435897436,0.760343616543987,4.09012428209869,13,Z,1.0,3,4,0,False,R-S15,B,380.0,A,D,1,High,SUP-011,EU,Pneumatic valves & cylinders,1491,7,6,1,2660.0,False,37.65517241379308,10437
AD-BLT-0028,7,0,0,7,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.1,3,4,0,False,R-D75,D,125.0,A,D,1,High,SUP-010,EU,Belts & pulleys,661,7,7,1,875.0,False,546.0000000000009,4627
WB-SNS-0227,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-S68,B,510.0,A,NC,1,Critical,SUP-002,Italy,"Sensors, encoders & switches",40,2,4,1,1020.0,False,,80
TC-PNE-0448,2,1,2,1,0.0,0.0,,0,Z,1.4,2,3,4,True,R-P86,B,125.0,A,NC,1,Medium,SUP-005,Eastern Europe,Pneumatic valves & cylinders,306,2,5,0,125.0,True,,612
TE-SNS-0492,2,0,0,2,0.0256410256410256,0.195058897597224,7.60729700629176,3,Z,1.0,1,2,0,False,R-B78,B,36.9,C,NC,1,Low,SUP-012,Italy,"Sensors, encoders & switches",1578,2,3,1,73.8,False,78.00000000000013,3156
TC-HYD-0508,4,0,0,4,0.16025641025641,0.627301387375961,3.91436065722599,12,Z,1.1,1,2,0,False,R-D52,F,270.0,A,D,1,Medium,SUP-010,EU,"Hydraulic pumps, hoses & seals",8808,4,4,1,1080.0,False,24.96000000000004,35232
AD-PNE-0488,4,0,0,4,0.0448717948717949,0.365318221297873,8.14137750320974,3,Z,1.4,1,2,0,False,R-Q27,D,48.48,C,D,1,Medium,SUP-015,EU,Pneumatic valves & cylinders,4870,4,4,1,193.92,False,89.14285714285708,19480
AD-BLT-0322,7,0,0,7,0.269230769230769,0.789823613188649,2.93363056327212,23,Z,1.0,3,4,0,False,R-S28,D,165.0,A,D,1,Medium,SUP-003,EU,Belts & pulleys,796,7,6,1,1155.0,False,26.00000000000002,5572
VL-BRG-0598,7,0,0,7,0.288461538461538,0.850120411847756,2.94708409440555,24,Z,1.4,3,5,0,False,R-C08,F,23.07,B,D,1,Medium,SUP-015,EU,Bearings & shafts,12707,7,8,1,161.49,False,24.266666666666705,88949
AD-BLT-0864,2,2,0,4,0.0769230769230769,0.402227050925566,5.22895166203236,8,Z,1.0,1,3,0,False,R-T36,ORANGE,43.52,B,D,1,Low,SUP-011,EU,Belts & pulleys,327910,2,5,1,174.08,False,52.000000000000014,655820
AD-CMP-0089,2,2,0,4,0.0512820512820513,0.273445678862673,5.33219073782213,6,Z,1.0,2,3,0,False,R-Z02,ORANGE,395.0,A,D,1,High,SUP-011,EU,"Clamps, jaws & tooling",207400,2,5,1,1580.0,False,77.99999999999997,414800
TC-BLT-0127,2,2,0,4,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.1,4,6,4,True,R-Y77,B,12.25,C,D,1,Medium,SUP-010,EU,Belts & pulleys,98,2,8,1,49.0,True,103.9999999999999,196
WB-BLT-0366,4,0,0,4,0.0705128205128205,0.342894312452093,4.86286479477513,8,Z,1.0,2,3,0,False,R-D90,D,43.38,B,D,1,Critical,SUP-006,EU,Belts & pulleys,722,4,5,1,173.52,False,56.72727272727274,2888
WA-CAB-0841,4,2,0,6,0.121794871794872,0.789797431913654,6.48465259887,6,Z,1.3,3,5,0,False,R-M07,E,85.0,B,D,1,High,SUP-018,EU,"Cables, connectors & harnesses",3038,4,9,1,510.0,False,49.26315789473676,12152
WA-BRG-0888,5,0,0,5,0.16025641025641,0.514271108015304,3.2090517140155,18,Z,1.4,1,3,0,False,R-N74,B,230.0,A,D,1,Low,SUP-005,Eastern Europe,Bearings & shafts,67,5,5,1,1150.0,False,31.200000000000053,335
VL-CON-0252,14,0,0,14,0.0448717948717949,0.286084776921868,6.37560359997306,5,Z,2.7,4,8,0,False,R-G13,B,2.79,C,D,1,Low,SUP-013,North America,Consumables & service kits,99,14,15,1,39.06,False,311.99999999999983,1386
AD-CMP-0215,3,0,0,3,0.269230769230769,0.860203680652691,3.19504224242428,21,Z,1.0,1,3,0,False,R-G63,E,48.41,B,D,1,Medium,SUP-019,EU,"Clamps, jaws & tooling",6121,3,5,1,145.23,False,11.142857142857153,18363
TC-BRG-0870,3,3,0,6,0.0641025641025641,0.40448273904696,6.30993072913258,5,Z,2.7,3,6,0,False,R-Y42,B,190.0,A,D,1,High,SUP-013,North America,Bearings & shafts,606,3,8,1,1140.0,False,93.60000000000001,1818
TC-BRG-0156,3,3,0,6,0.166666666666667,0.962746965941783,5.7764817956507,6,Z,1.1,3,5,0,False,R-L56,F,29.68,B,D,1,Medium,SUP-008,EU,Bearings & shafts,1779,3,8,1,178.07999999999998,False,35.99999999999993,5337
WA-BRG-0569,4,0,1,3,0.128205128205128,0.619239374403987,4.8300671203511,8,Z,1.0,1,2,0,False,R-D84,D,120.0,A,D,1,Low,SUP-004,EU,Bearings & shafts,1543,4,4,1,360.0,False,23.400000000000038,6172
VL-SNS-0425,2,0,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-D07,B,145.0,A,NC,1,High,SUP-016,EU,"Sensors, encoders & switches",101,2,3,0,290.0,False,,202
WB-SNS-0554,2,0,0,2,0.0192307692307692,0.137777466491995,7.16442825758375,3,Z,1.3,1,2,0,False,R-A44,E,145.0,B,NC,1,Medium,SUP-020,EU,"Sensors, encoders & switches",9962,2,4,0,290.0,False,104.00000000000016,19924
WA-HYD-0618,4,0,0,4,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-P47,E,15.67,C,NC,1,High,SUP-011,EU,"Hydraulic pumps, hoses & seals",1648,4,4,0,62.68,False,624.000000000001,6592
WB-SNS-0894,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-P22,B,110.0,B,NC,1,High,SUP-017,EU,"Sensors, encoders & switches",307,3,3,0,330.0,False,,921
TC-PNE-0152,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-I26,B,49.27,C,NC,1,High,SUP-011,EU,Pneumatic valves & cylinders,177,2,3,1,98.54,False,,354
WB-CMP-0659,7,0,0,7,0.0641025641025641,0.800640769025436,12.4899959967968,1,Z,1.0,3,5,0,False,R-I15,B,125.0,A,D,1,Medium,SUP-003,EU,"Clamps, jaws & tooling",132,7,7,1,875.0,False,109.2,924
VL-BLT-0415,13,0,0,13,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.4,6,8,0,False,R-L88,B,70.0,A,D,1,Critical,SUP-005,Eastern Europe,Belts & pulleys,70,13,12,1,910.0,False,337.99999999999966,910
VL-CMP-0715,7,0,0,7,0.17948717948718,0.501445388107149,2.79376716231126,21,Z,1.0,3,5,0,False,R-L72,F,270.0,A,D,1,Medium,SUP-019,EU,"Clamps, jaws & tooling",3358,7,8,1,1890.0,False,38.99999999999989,23506
TC-CMP-0300,3,0,0,3,0.243589743589744,0.594293235666235,2.43973012536665,27,Y,1.0,2,3,0,False,R-T49,D,365.0,A,D,1,Low,SUP-011,EU,"Clamps, jaws & tooling",10463,3,5,1,1095.0,False,12.31578947368419,31389
WB-BRG-0267,4,0,0,4,0.0833333333333333,0.439329890501627,5.27195868601953,7,Z,1.0,2,3,0,False,R-E68,B,65.0,A,D,1,Medium,SUP-017,EU,Bearings & shafts,295,4,6,1,260.0,False,48.00000000000002,1180
WB-BLT-0288,6,0,0,6,0.0641025641025641,0.449795468636897,7.0168093107356,5,Z,1.1,3,4,0,False,R-Z24,B,115.0,A,D,1,Medium,SUP-016,EU,Belts & pulleys,899,6,6,1,690.0,False,93.60000000000001,5394
TC-BRG-0177,4,0,0,4,0.0769230769230769,0.502104751163977,6.5273617651317,5,Z,1.0,2,3,0,False,R-D60,B,70.0,B,D,1,Critical,SUP-012,Italy,Bearings & shafts,261,4,5,1,280.0,False,52.000000000000014,1044
AD-CAB-0212,4,0,0,4,0.0641025641025641,0.334654124374891,5.2206043402483,7,Z,1.0,1,2,0,False,R-G74,D,195.0,A,D,1,Medium,SUP-004,EU,"Cables, connectors & harnesses",2667,4,4,1,780.0,False,62.400000000000006,10668
AD-BRG-0566,6,0,0,6,0.108974358974359,0.527608334067048,4.84158235967409,8,Z,1.0,2,3,0,False,R-Z19,D,95.0,B,D,1,Medium,SUP-006,EU,Bearings & shafts,570,6,5,0,570.0,False,55.05882352941175,3420
TC-SNS-0457,5,0,0,5,0.17948717948718,0.526549075459099,2.93363056327212,21,Z,1.0,2,3,0,False,R-D74,PALLET,42.65,C,D,1,Medium,SUP-019,EU,"Sensors, encoders & switches",440123,5,4,0,213.25,False,27.85714285714278,2200615
WA-CMP-0054,2,0,0,2,0.25,0.750268769046434,3.00107507618574,20,Z,1.0,1,2,0,False,R-A55,D,80.0,B,D,1,High,SUP-019,EU,"Clamps, jaws & tooling",1815,2,3,1,160.0,False,8.0,3630
WA-PNE-0447,1,1,1,1,0.0512820512820513,0.436922843928688,8.51999545660942,3,Z,1.3,1,2,2,True,R-Z69,ORANGE,325.0,A,D,1,Medium,SUP-018,EU,Pneumatic valves & cylinders,241701,1,3,1,325.0,True,19.499999999999993,241701
TE-BLT-0316,3,0,0,3,0.0320512820512821,0.210065175596399,6.55403347860763,4,Z,1.1,2,3,0,False,R-S49,D,165.0,A,D,1,Critical,SUP-016,EU,Belts & pulleys,3302,3,6,1,495.0,False,93.59999999999987,9906
WA-CMP-0895,4,0,0,4,0.0448717948717949,0.286084776921868,6.37560359997306,5,Z,1.0,1,2,0,False,R-C98,B,155.0,A,D,1,Medium,SUP-017,EU,"Clamps, jaws & tooling",1856,4,4,1,620.0,False,89.14285714285708,7424
WB-BRG-0403,6,0,0,6,0.0833333333333333,0.424390771437976,5.09268925725571,7,Z,2.7,2,5,0,False,R-A21,B,22.22,C,D,1,High,SUP-013,North America,Bearings & shafts,590,6,9,1,133.32,False,72.00000000000003,3540
TE-BLT-0449,3,1,0,4,0.0448717948717949,0.236723568690428,5.27555381652954,6,Z,1.0,2,4,0,False,R-Y22,E,18.47,C,D,1,Low,SUP-017,EU,Belts & pulleys,2270,3,7,1,73.88,False,89.14285714285708,6810
TC-CAB-0558,1,1,0,2,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.0,1,2,0,False,R-T37,B,8.75,C,D,1,Low,SUP-004,EU,"Cables, connectors & harnesses",736,1,3,1,17.5,False,156.00000000000026,736
TC-CAB-0485,5,0,0,5,0.0769230769230769,0.41795912037271,5.43346856484523,6,Z,2.7,3,5,0,False,R-S35,D,110.0,A,D,1,High,SUP-013,North America,"Cables, connectors & harnesses",3013,5,9,1,550.0,False,65.00000000000001,15065
TC-CMP-0239,2,3,0,5,0.0833333333333333,0.408906225283094,4.90687470339713,8,Z,1.0,2,3,0,False,R-G32,PALLET,350.0,A,D,1,Medium,SUP-001,Italy,"Clamps, jaws & tooling",209730,2,6,1,1750.0,False,60.00000000000002,419460
WA-BRG-0248,2,3,0,5,0.128205128205128,0.587152216544302,4.57978728904556,9,Z,1.3,2,3,0,False,R-M10,B,135.0,A,D,1,Medium,SUP-018,EU,Bearings & shafts,142,2,5,1,675.0,False,39.000000000000064,284
TC-SNS-0951,5,0,0,5,0.0448717948717949,0.262566703486911,5.85148653485116,5,Z,1.0,2,3,0,False,R-I78,E,385.0,A,D,1,Medium,SUP-019,EU,"Sensors, encoders & switches",1730,5,5,1,1925.0,False,111.42857142857136,8650
WA-BLT-0666,2,3,0,5,0.0833333333333333,0.467779012249454,5.61334814699345,6,Z,1.6,3,5,0,False,R-P57,B,17.19,C,D,1,High,SUP-014,Eastern Europe,Belts & pulleys,158,2,8,1,85.95,False,60.00000000000002,316
TC-CMP-0601,2,3,0,5,0.0769230769230769,0.47571286458171,6.18426723956223,5,Z,1.3,2,3,0,False,R-B64,E,130.0,A,D,1,Medium,SUP-020,EU,"Clamps, jaws & tooling",12901,2,5,1,650.0,False,65.00000000000001,25802
AD-BRG-0862,8,0,0,8,0.185897435897436,0.825438199788938,4.44028824714049,13,Z,1.4,3,5,0,False,R-C07,D,90.0,A,D,1,Medium,SUP-005,Eastern Europe,Bearings & shafts,1109,8,7,1,720.0,False,43.03448275862067,8872
WB-PNE-0256,4,0,0,4,0.314102564102564,0.801647393965357,2.55218353997134,27,Z,1.0,1,2,0,False,R-Z67,ORANGE,365.0,A,D,1,Medium,SUP-003,EU,Pneumatic valves & cylinders,133710,4,4,1,1460.0,False,12.734693877551026,534840
